verse_reference,strong,surface,morph_code,is_home_strong,question_code,expected_reason
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.5,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.6,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.7,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.8,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.9,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.1,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.10,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.11,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.12,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.13,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.14,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.15,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.16,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.2,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.3,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.4,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.5,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.6,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.7,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.8,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.7.9,"per-occurrence, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.6.5,"home relational, always expected"
2Thess.3.7,G0812,idle,V-AAI-1P,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.1,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.10,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.11,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.12,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.13,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.14,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.15,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.16,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.2,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.3,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.4,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.5,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.6,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.7,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.8,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.7.9,"per-occurrence, always expected"
Ezra.7.17,H0629,diligence,AD,Y,M0.6.5,"home relational, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.1,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.10,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.11,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.12,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.13,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.14,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.15,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.16,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.2,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.3,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.4,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.5,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.6,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.7,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.8,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.7.9,"per-occurrence, always expected"
Luke.1.39,G4710,haste,N-GSF,Y,M0.6.5,"home relational, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.1,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.10,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.11,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.12,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.13,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.14,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.15,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.16,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.2,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.3,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.4,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.5,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.6,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.7,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.8,"per-occurrence, always expected"
Eccl.10.18,H6103,sloth,HNcmpa,N,M0.7.9,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.1,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.10,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.11,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.12,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.13,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.14,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.15,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.16,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.2,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.3,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.4,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.5,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.6,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.7,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.8,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.7.9,"per-occurrence, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.6.5,"home relational, always expected"
Eccl.10.18,H8220,indolence,HNcfsc,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.1,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.10,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.11,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.12,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.13,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.14,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.15,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.16,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.2,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.3,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.4,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.5,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.6,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.7,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.8,"per-occurrence, always expected"
Ezra.6.13,H4430,king,ANcbsd,N,M0.7.9,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.1,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.10,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.11,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.12,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.13,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.14,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.15,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.16,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.2,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.3,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.4,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.5,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.6,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.7,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.8,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.7.9,"per-occurrence, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.6.5,"home relational, always expected"
Ezra.6.13,H0629,diligence,AD,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Ezra.6.13,H0629,diligence,AD,Y,D7.7.1,"home operation-permeability, T3 + party tag both present in verse"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.1,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.10,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.11,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.12,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.13,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.14,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.15,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.16,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.2,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.3,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.4,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.5,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.6,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.7,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.8,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.7.9,"per-occurrence, always expected"
Matt.20.3,G0692,idle,A-APM,Y,M0.6.5,"home relational, always expected"
