from_span,to_span,edge_type,ve_nr,direction,pair_kind,phrase,book,from_verse_ref
284544,284525,source,103,,pair,God-content qualifier,19,Psa 89:10
284548,284525,source,103,,pair,God-content qualifier,19,Psa 89:12
284552,284568,source,103,,pair,God-content qualifier,19,Psa 89:12
284553,284525,source,103,,pair,God-content qualifier,19,Psa 89:13
284554,284525,source,103,,pair,God-content qualifier,19,Psa 89:13
284555,284525,source,103,,pair,God-content qualifier,19,Psa 89:13
284557,284525,source,103,,pair,God-content qualifier,19,Psa 89:13
284560,284568,source,103,,pair,God-content qualifier,19,Psa 89:14
284561,284568,source,103,,pair,God-content qualifier,19,Psa 89:14
284564,284568,source,103,,pair,God-content qualifier,19,Psa 89:14
284565,284568,source,103,,pair,God-content qualifier,19,Psa 89:14
284566,284568,source,103,,pair,God-content qualifier,19,Psa 89:14
284569,284568,source,103,,pair,God-content qualifier,19,Psa 89:16
284572,284568,source,103,,pair,God-content qualifier,19,Psa 89:16
284573,284568,source,103,,pair,God-content qualifier,19,Psa 89:16
284575,284568,source,103,,pair,God-content qualifier,19,Psa 89:17
284576,284568,source,103,,pair,God-content qualifier,19,Psa 89:17
284579,284568,source,103,,pair,God-content qualifier,19,Psa 89:17
284581,284568,source,103,,pair,God-content qualifier,19,Psa 89:17
284583,284568,source,103,,pair,God-content qualifier,19,Psa 89:18
284587,284568,source,103,,pair,God-content qualifier,19,Psa 89:18
284590,284645,source,103,,pair,God-content qualifier,19,Psa 89:19
284594,284645,source,103,,pair,God-content qualifier,19,Psa 89:19
284595,284645,source,103,,pair,God-content qualifier,19,Psa 89:19
284597,284645,source,103,,pair,God-content qualifier,19,Psa 89:19
284598,284645,source,103,,pair,God-content qualifier,19,Psa 89:19
284599,284645,source,103,,pair,God-content qualifier,19,Psa 89:19
284604,284525,source,103,,pair,God-content qualifier,19,Psa 89:2
284605,284525,source,103,,pair,God-content qualifier,19,Psa 89:2
284609,284525,source,103,,pair,God-content qualifier,19,Psa 89:2
284611,284525,source,103,,pair,God-content qualifier,19,Psa 89:2
284612,284645,source,103,,pair,God-content qualifier,19,Psa 89:20
284615,284645,source,103,,pair,God-content qualifier,19,Psa 89:20
284617,284645,source,103,,pair,God-content qualifier,19,Psa 89:20
284621,284645,source,103,,pair,God-content qualifier,19,Psa 89:21
284623,284645,source,103,,pair,God-content qualifier,19,Psa 89:21
284625,284645,source,103,,pair,God-content qualifier,19,Psa 89:21
284634,284638,source,103,,pair,God-content qualifier,19,Psa 89:23
284637,284638,source,103,,pair,God-content qualifier,19,Psa 89:23
284639,284645,source,103,,pair,God-content qualifier,19,Psa 89:24
284640,284645,source,103,,pair,God-content qualifier,19,Psa 89:24
284641,284645,source,103,,pair,God-content qualifier,19,Psa 89:24
284643,284645,source,103,,pair,God-content qualifier,19,Psa 89:24
284649,284645,source,103,,pair,God-content qualifier,19,Psa 89:26
284651,284645,source,103,,pair,God-content qualifier,19,Psa 89:26
284652,284645,source,103,,pair,God-content qualifier,19,Psa 89:28
284653,284645,source,103,,pair,God-content qualifier,19,Psa 89:28
284655,284645,source,103,,pair,God-content qualifier,19,Psa 89:28
284656,284645,source,103,,pair,God-content qualifier,19,Psa 89:28
284658,284645,source,103,,pair,God-content qualifier,19,Psa 89:29
284664,284645,source,103,,pair,God-content qualifier,19,Psa 89:3
284665,284645,source,103,,pair,God-content qualifier,19,Psa 89:3
284668,284645,source,103,,pair,God-content qualifier,19,Psa 89:3
284675,284674,source,103,,pair,God-content qualifier,19,Psa 89:30
284678,284677,source,103,,pair,God-content qualifier,19,Psa 89:30
284681,284680,source,103,,pair,God-content qualifier,19,Psa 89:31
284684,284683,source,103,,pair,God-content qualifier,19,Psa 89:31
284685,284686,source,103,,pair,God-content qualifier,19,Psa 89:32
284691,284645,source,103,,pair,God-content qualifier,19,Psa 89:33
284694,284645,source,103,,pair,God-content qualifier,19,Psa 89:33
284696,284645,source,103,,pair,God-content qualifier,19,Psa 89:33
284698,284645,source,103,,pair,God-content qualifier,19,Psa 89:33
284700,284645,source,103,,pair,God-content qualifier,19,Psa 89:34
284701,284645,source,103,,pair,God-content qualifier,19,Psa 89:34
284703,284645,source,103,,pair,God-content qualifier,19,Psa 89:34
284707,284645,source,103,,pair,God-content qualifier,19,Psa 89:35
284709,284645,source,103,,pair,God-content qualifier,19,Psa 89:35
284712,284645,source,103,,pair,God-content qualifier,19,Psa 89:35
284722,284645,source,103,,pair,God-content qualifier,19,Psa 89:37
284724,284645,source,103,,pair,God-content qualifier,19,Psa 89:37
284729,284759,source,103,,pair,God-content qualifier,19,Psa 89:38
284730,284759,source,103,,pair,God-content qualifier,19,Psa 89:38
284731,284759,source,103,,pair,God-content qualifier,19,Psa 89:38
284734,284759,source,103,,pair,God-content qualifier,19,Psa 89:39
284735,284759,source,103,,pair,God-content qualifier,19,Psa 89:39
284738,284759,source,103,,pair,God-content qualifier,19,Psa 89:39
284741,284645,source,103,,pair,God-content qualifier,19,Psa 89:4
284744,284645,source,103,,pair,God-content qualifier,19,Psa 89:4
284749,284759,source,103,,pair,God-content qualifier,19,Psa 89:40
284752,284759,source,103,,pair,God-content qualifier,19,Psa 89:40
284762,284759,source,103,,pair,God-content qualifier,19,Psa 89:42
284774,284759,source,103,,pair,God-content qualifier,19,Psa 89:43
284777,284759,source,103,,pair,God-content qualifier,19,Psa 89:44
284778,284759,source,103,,pair,God-content qualifier,19,Psa 89:44
284781,284786,source,103,,pair,God-content qualifier,19,Psa 89:45
284784,284786,source,103,,pair,God-content qualifier,19,Psa 89:45
284789,284803,source,103,,pair,God-content qualifier,19,Psa 89:46
284794,284803,source,103,,pair,God-content qualifier,19,Psa 89:46
284795,284803,source,103,,pair,God-content qualifier,19,Psa 89:46
284797,284803,source,103,,pair,God-content qualifier,19,Psa 89:47
284804,284803,source,103,,pair,God-content qualifier,19,Psa 89:47
284822,284837,source,103,,pair,God-content qualifier,19,Psa 89:49
284824,284837,source,103,,pair,God-content qualifier,19,Psa 89:49
284825,284837,source,103,,pair,God-content qualifier,19,Psa 89:49
284829,284525,source,103,,pair,God-content qualifier,19,Psa 89:5
284831,284525,source,103,,pair,God-content qualifier,19,Psa 89:5
284834,284837,source,103,,pair,God-content qualifier,19,Psa 89:50
284859,284525,source,103,,pair,God-content qualifier,19,Psa 89:6
284863,284525,source,103,,pair,God-content qualifier,19,Psa 89:6
284867,284525,source,103,,pair,God-content qualifier,19,Psa 89:7
284870,284525,source,103,,pair,God-content qualifier,19,Psa 89:7
284879,284525,source,103,,pair,God-content qualifier,19,Psa 89:8
284881,284525,source,103,,pair,God-content qualifier,19,Psa 89:8
284885,284525,source,103,,pair,God-content qualifier,19,Psa 89:9
284891,284525,source,103,,pair,God-content qualifier,19,Psa 89:9
307036,284525,source,103,,pair,God-content qualifier,19,Psa 89:11
307046,284645,source,103,,pair,God-content qualifier,19,Psa 89:25
284964,284963,source,103,,pair,God-content qualifier,19,Psa 90:11
284965,284963,source,103,,pair,God-content qualifier,19,Psa 90:11
284966,284963,source,103,,pair,God-content qualifier,19,Psa 90:11
284968,284969,source,103,,pair,God-content qualifier,19,Psa 90:12
284974,284985,source,103,,pair,God-content qualifier,19,Psa 90:13
284978,284985,source,103,,pair,God-content qualifier,19,Psa 90:13
284982,284985,source,103,,pair,God-content qualifier,19,Psa 90:14
284984,284985,source,103,,pair,God-content qualifier,19,Psa 90:14
284992,284990,source,103,,pair,God-content qualifier,19,Psa 90:15
284996,284985,source,103,,pair,God-content qualifier,19,Psa 90:16
284997,284985,source,103,,pair,God-content qualifier,19,Psa 90:16
285000,284985,source,103,,pair,God-content qualifier,19,Psa 90:16
285003,284985,source,103,,pair,God-content qualifier,19,Psa 90:17
285006,284985,source,103,,pair,God-content qualifier,19,Psa 90:17
285010,284985,source,103,,pair,God-content qualifier,19,Psa 90:17
285015,307067,source,103,,pair,God-content qualifier,19,Psa 90:2
285016,307067,source,103,,pair,God-content qualifier,19,Psa 90:2
285020,307067,source,103,,pair,God-content qualifier,19,Psa 90:2
285022,307067,source,103,,pair,God-content qualifier,19,Psa 90:2
285041,285040,source,103,,pair,God-content qualifier,19,Psa 90:7
285043,285044,source,103,,pair,God-content qualifier,19,Psa 90:7
285045,285046,source,103,,pair,God-content qualifier,19,Psa 90:8
285049,285048,source,103,,pair,God-content qualifier,19,Psa 90:8
285056,285058,source,103,,pair,God-content qualifier,19,Psa 90:9
307061,307067,source,103,,pair,God-content qualifier,19,Psa 90:1
307065,307067,source,103,,pair,God-content qualifier,19,Psa 90:3
307069,307067,source,103,,pair,God-content qualifier,19,Psa 90:3
285062,285148,source,103,,pair,God-content qualifier,19,Psa 91:10
285069,285148,source,103,,pair,God-content qualifier,19,Psa 91:11
285072,285148,source,103,,pair,God-content qualifier,19,Psa 91:11
285086,285085,source,103,,pair,God-content qualifier,19,Psa 91:14
285087,285089,source,103,,pair,God-content qualifier,19,Psa 91:14
285091,285089,source,103,,pair,God-content qualifier,19,Psa 91:14
285093,285092,source,103,,pair,God-content qualifier,19,Psa 91:15
285096,285092,source,103,,pair,God-content qualifier,19,Psa 91:15
285097,285092,source,103,,pair,God-content qualifier,19,Psa 91:15
285101,285092,source,103,,pair,God-content qualifier,19,Psa 91:16
285102,285092,source,103,,pair,God-content qualifier,19,Psa 91:16
285104,285092,source,103,,pair,God-content qualifier,19,Psa 91:16
285108,285107,source,103,,pair,God-content qualifier,19,Psa 91:2
285115,285127,source,103,,pair,God-content qualifier,19,Psa 91:3
285121,285127,source,103,,pair,God-content qualifier,19,Psa 91:3
285123,285127,source,103,,pair,God-content qualifier,19,Psa 91:4
285129,285127,source,103,,pair,God-content qualifier,19,Psa 91:4
285161,285160,source,103,,pair,God-content qualifier,19,Psa 92:1
285163,285177,source,103,,pair,God-content qualifier,19,Psa 92:10
285166,285177,source,103,,pair,God-content qualifier,19,Psa 92:10
285193,285190,source,103,,pair,God-content qualifier,19,Psa 92:15
285194,285190,source,103,,pair,God-content qualifier,19,Psa 92:15
285196,285190,source,103,,pair,God-content qualifier,19,Psa 92:15
285200,285199,source,103,,pair,God-content qualifier,19,Psa 92:2
285202,285199,source,103,,pair,God-content qualifier,19,Psa 92:2
285213,285212,source,103,,pair,God-content qualifier,19,Psa 92:4
285215,285217,source,103,,pair,God-content qualifier,19,Psa 92:4
285219,285217,source,103,,pair,God-content qualifier,19,Psa 92:5
285220,285217,source,103,,pair,God-content qualifier,19,Psa 92:5
285223,285217,source,103,,pair,God-content qualifier,19,Psa 92:5
285225,285217,source,103,,pair,God-content qualifier,19,Psa 92:5
285252,285234,source,103,,pair,God-content qualifier,19,Psa 92:9
285255,285234,source,103,,pair,God-content qualifier,19,Psa 92:9
307111,285177,source,103,,pair,God-content qualifier,19,Psa 92:13
285305,285319,source,103,,pair,God-content qualifier,19,Psa 94:10
285308,285319,source,103,,pair,God-content qualifier,19,Psa 94:10
285309,285319,source,103,,pair,God-content qualifier,19,Psa 94:10
285311,285314,source,103,,pair,God-content qualifier,19,Psa 94:10
285313,285314,source,103,,pair,God-content qualifier,19,Psa 94:11
285322,285319,source,103,,pair,God-content qualifier,19,Psa 94:12
285324,285319,source,103,,pair,God-content qualifier,19,Psa 94:12
285326,285319,source,103,,pair,God-content qualifier,19,Psa 94:12
285334,285328,source,103,,pair,God-content qualifier,19,Psa 94:13
285339,285348,source,103,,pair,God-content qualifier,19,Psa 94:14
285343,285348,source,103,,pair,God-content qualifier,19,Psa 94:14
285344,285348,source,103,,pair,God-content qualifier,19,Psa 94:14
285346,285348,source,103,,pair,God-content qualifier,19,Psa 94:15
285347,285348,source,103,,pair,God-content qualifier,19,Psa 94:15
285354,302659,source,103,,pair,God-content qualifier,19,Psa 94:16
285358,302659,source,103,,pair,God-content qualifier,19,Psa 94:16
285365,302659,source,103,,pair,God-content qualifier,19,Psa 94:18
285367,302659,source,103,,pair,God-content qualifier,19,Psa 94:18
285371,285374,source,103,,pair,God-content qualifier,19,Psa 94:19
285372,285374,source,103,,pair,God-content qualifier,19,Psa 94:19
285375,285380,source,103,,pair,God-content qualifier,19,Psa 94:2
285376,285380,source,103,,pair,God-content qualifier,19,Psa 94:2
285378,285380,source,103,,pair,God-content qualifier,19,Psa 94:2
285397,302659,source,103,,pair,God-content qualifier,19,Psa 94:22
285399,302659,source,103,,pair,God-content qualifier,19,Psa 94:22
285400,302659,source,103,,pair,God-content qualifier,19,Psa 94:22
285401,285403,source,103,,pair,God-content qualifier,19,Psa 94:23
285404,285405,source,103,,pair,God-content qualifier,19,Psa 94:23
285408,285405,source,103,,pair,God-content qualifier,19,Psa 94:23
285419,285415,source,103,,pair,God-content qualifier,19,Psa 94:5
285423,285410,source,103,,pair,God-content qualifier,19,Psa 94:7
285427,285410,source,103,,pair,God-content qualifier,19,Psa 94:7
285434,285428,source,103,,pair,God-content qualifier,19,Psa 94:9
285437,285428,source,103,,pair,God-content qualifier,19,Psa 94:9
285438,285428,source,103,,pair,God-content qualifier,19,Psa 94:9
285441,285428,source,103,,pair,God-content qualifier,19,Psa 94:9
302657,302659,source,103,,pair,God-content qualifier,19,Psa 94:17
307119,302411,source,103,,pair,God-content qualifier,19,Psa 94:1
307121,302411,source,103,,pair,God-content qualifier,19,Psa 94:1
307122,302411,source,103,,pair,God-content qualifier,19,Psa 94:1
285446,285445,source,103,,pair,God-content qualifier,19,Psa 95:1
285448,285445,source,103,,pair,God-content qualifier,19,Psa 95:1
285451,285455,source,103,,pair,God-content qualifier,19,Psa 95:10
285463,285459,source,103,,pair,God-content qualifier,19,Psa 95:11
285464,285459,source,103,,pair,God-content qualifier,19,Psa 95:11
285468,285459,source,103,,pair,God-content qualifier,19,Psa 95:11
285474,285472,source,103,,pair,God-content qualifier,19,Psa 95:2
285485,285490,source,103,,pair,God-content qualifier,19,Psa 95:5
285487,285490,source,103,,pair,God-content qualifier,19,Psa 95:5
285495,285490,source,103,,pair,God-content qualifier,19,Psa 95:6
285525,285618,source,103,,pair,God-content qualifier,19,Psa 96:10
285528,285618,source,103,,pair,God-content qualifier,19,Psa 96:10
285530,285618,source,103,,pair,God-content qualifier,19,Psa 96:10
285531,285618,source,103,,pair,God-content qualifier,19,Psa 96:10
285533,285618,source,103,,pair,God-content qualifier,19,Psa 96:10
285556,285614,source,103,,pair,God-content qualifier,19,Psa 96:13
285558,285614,source,103,,pair,God-content qualifier,19,Psa 96:13
285560,285614,source,103,,pair,God-content qualifier,19,Psa 96:13
285563,285614,source,103,,pair,God-content qualifier,19,Psa 96:13
285567,285566,source,103,,pair,God-content qualifier,19,Psa 96:2
285570,285568,source,103,,pair,God-content qualifier,19,Psa 96:2
285575,285574,source,103,,pair,God-content qualifier,19,Psa 96:3
285578,285574,source,103,,pair,God-content qualifier,19,Psa 96:3
285585,285618,source,103,,pair,God-content qualifier,19,Psa 96:4
285586,285618,source,103,,pair,God-content qualifier,19,Psa 96:4
285590,285614,source,103,,pair,God-content qualifier,19,Psa 96:6
285591,285614,source,103,,pair,God-content qualifier,19,Psa 96:6
285593,285614,source,103,,pair,God-content qualifier,19,Psa 96:6
285594,285614,source,103,,pair,God-content qualifier,19,Psa 96:6
285603,285597,source,103,,pair,God-content qualifier,19,Psa 96:7
285604,285597,source,103,,pair,God-content qualifier,19,Psa 96:7
285607,285605,source,103,,pair,God-content qualifier,19,Psa 96:8
285608,285605,source,103,,pair,God-content qualifier,19,Psa 96:8
285616,285614,source,103,,pair,God-content qualifier,19,Psa 96:9
285617,285614,source,103,,pair,God-content qualifier,19,Psa 96:9
307151,285574,source,103,,pair,God-content qualifier,19,Psa 96:5
285623,285697,source,103,,pair,God-content qualifier,19,Psa 97:1
285633,285635,source,103,,pair,God-content qualifier,19,Psa 97:10
