strong,stepGloss,language,cluster_code,short_name,source,created_at
H0457,idol,Hebrew,T12,Objects-Artifacts,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0458,Elimelech,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0459,these,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0460G,Eliasaph,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0461G,Eliezer,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0461H,Eliezer,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0461J,Eliezer,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0461K,Eliezer,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0461L,Eliezer,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0461M,Eliezer,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0461N,Eliezer,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0463G,Eliam,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0464G,Eliphaz,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0464H,Eliphaz,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0466,Eliphelehu,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0467K,Eliphelet,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0468,Elizur,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0469G,Elizaphan,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0471G,Eliakim,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0471I,Eliakim,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0472,Elisheba,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0473H,Elishah,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0475I,Eliashib,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0475J,Eliashib,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0475M,Eliashib,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0475N,Eliashib,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0475O,Eliashib,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0476G,Elishama,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0476I,Elishama,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0476J,Elishama,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0476L,Elishama,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0477,Elisha,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0478,Elishaphat,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0479,these,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0480,woe!,Hebrew,M03,Grief & Lament,auto-precedent,2026-08-12T14:52:03Z
H0481,be dumb,Hebrew,M14,Deceit & Falsehood,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0482,silence,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0483,mute,Hebrew,M53,Dishonor & Disgrace,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0484,almug,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0485,sheaf,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0486,Almodad,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0487,Allammelech,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0488,forsaken,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0489,widower,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0490,widow,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0491,widowhood,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0492,someone,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0494G,Elnathan,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0494H,Elnathan,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0494I,Elnathan,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0494J,Elnathan,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0494K,Elnathan,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0495,Ellasar,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0496,Elead,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0499G,Eleazar,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0499H,Eleazar,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0499I,Eleazar,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0499J,Eleazar,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0499K,Eleazar,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0499M,Eleazar,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0500,Elealeh,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0501G,Eleasah,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0501H,Eleasah,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0501J,Elasah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0502,to teach/learn,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H0503,to produce thousands,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0504,cattle,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0505G,thousand,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0505H,thousand: clan,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0506,thousand,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0508,Elpaal,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0509,to urge,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0511H,Elkanah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0511K,Elkanah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0511N,Elkanah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0516,Do Not Destroy,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0517,mother,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0518A,if,Hebrew,T6,Connective,claude-t2-resweep-t456-20260909,2026-09-09T08:47:08Z
H0518B,if: except,Hebrew,T6,Connective,claude-t2-resweep-t456-20260909,2026-09-09T08:47:08Z
H0518H,if: surely no,Hebrew,T6,Connective,claude-t2-resweep-t456-20260909,2026-09-09T08:47:08Z
H0518I,if: surely yes,Hebrew,T6,Connective,claude-t2-resweep-t456-20260909,2026-09-09T08:47:08Z
H0518J,if: until,Hebrew,T6,Connective,claude-t2-resweep-t456-20260909,2026-09-09T08:47:08Z
H0519,maidservant,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0520A,cubit,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0520B,foundation,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:04Z
H0521,cubit,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0522,Ammah,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0523,people,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:04Z
H0524,people,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:04Z
H0525,artisan,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0526G,Amon,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0526H,Amon,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0528,Amon,Hebrew,T7,Party-Divine,claude-scan-20260908,2026-09-08 12:33:48
H0529,faithful,Hebrew,M13,Faith & Faithfulness,old-system-migration,2026-08-11T15:45:16Z
H0530,faithfulness,Hebrew,M13,Faith & Faithfulness,old-system-migration,2026-08-11T15:45:16Z
H0531,Amoz,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0533,strong,Hebrew,M23,Strength & Courage,old-system-migration,2026-08-11T15:45:16Z
H0534,top,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0535,to weaken,Hebrew,M73,Sickness & Weakness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0536,weak,Hebrew,M73,Sickness & Weakness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0537,weak,Hebrew,M73,Sickness & Weakness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0539,be faithful,Hebrew,M13,Faith & Faithfulness,old-system-migration,2026-08-11T15:45:16Z
H0540,to trust,Hebrew,M19,Trust & Refuge,old-system-migration,2026-08-11T15:45:16Z
H0541,to turn right,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H0542,artisan,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0543,amen,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0544,faithfulness,Hebrew,M13,Faith & Faithfulness,old-system-migration,2026-08-11T15:45:16Z
H0545,brought up,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0546,truly,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0547,pillar,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:04Z
H0548,sure,Hebrew,M62,Truth & Sincerity,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0549G,Amana,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0549H,Amana,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0550G,Amnon,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0551,truly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0552,truly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0553,to strengthen,Hebrew,M23,Strength & Courage,old-system-migration,2026-08-11T15:45:16Z
H0554,strong,Hebrew,M23,Strength & Courage,old-system-migration,2026-08-11T15:45:16Z
H0555,strength,Hebrew,M23,Strength & Courage,old-system-migration,2026-08-11T15:45:16Z
H0556,strength,Hebrew,M23,Strength & Courage,old-system-migration,2026-08-11T15:45:16Z
H0557H,Amzi,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0558G,Amaziah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0558J,Amaziah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0559,to say,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0560,to say,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0561,word,Hebrew,M65,Speech & Tongue,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0562,word,Hebrew,M65,Speech & Tongue,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0563,lamb,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:43
H0564H,Immer,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0564I,Immer,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0564J,Immer,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0565A,word,Hebrew,M65,Speech & Tongue,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0565B,threat,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0566H,Imri,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0567,Amorite,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0568G,Amariah,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0568H,Amariah,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0568J,Amariah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0568K,Amariah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0568N,Amariah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0568O,Amariah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0569,Amraphel,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0570,last night,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0571G,truth: faithful,Hebrew,M13,Faith & Faithfulness,old-system-migration,2026-08-11T15:45:16Z
H0571H,truth: true,Hebrew,M13,Faith & Faithfulness,old-system-migration,2026-08-11T15:45:16Z
H0571I,truth: certain,Hebrew,M13,Faith & Faithfulness,old-system-migration,2026-08-11T15:45:16Z
H0572,sack,Hebrew,T12,Objects-Artifacts,claude-scan-20260908,2026-09-08 13:14:43
H0573,Amittai,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0574,terrible,Hebrew,M01,Fear & Awe,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0575,where?,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0576B,me,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0577,Please!,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0578,to lament,Hebrew,M03,Grief & Lament,old-system-migration,2026-08-11T15:45:16Z
H0579,to meet,Hebrew,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
H0581A,they,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0582,human,Hebrew,T8,Party-Human,migration-20260905-decfgification,2026-09-05 05:37:21
H0583,Enosh,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0584,to sigh,Hebrew,M03,Grief & Lament,old-system-migration,2026-08-11T15:45:16Z
H0585,sighing,Hebrew,M03,Grief & Lament,old-system-migration,2026-08-11T15:45:16Z
H0586,we,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0587,we,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0589,I,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0590,fleet,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0591,fleet,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0592,lamentation,Hebrew,M03,Grief & Lament,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0593,Aniam,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0594,plumbline,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0595,I,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0596,to complain,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0597,to compel,Hebrew,M23,Strength & Courage,auto-precedent,2026-08-12T14:52:05Z
H0598,to constrain,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:52:05Z
H0599,be angry,Hebrew,M02,Anger & Wrath,old-system-migration,2026-08-11T15:45:16Z
H0600,face,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0601,heron,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0602,to groan,Hebrew,M03,Grief & Lament,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0603,groaning,Hebrew,M03,Grief & Lament,old-system-migration,2026-08-11T15:45:16Z
H0604,gecko,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0605,be incurable,Hebrew,M73,Sickness & Weakness,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0606,man,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0607,you,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0608,you,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0609G,Asa,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0609H,Asa,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0610,flask,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0611,harm,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0612,bond,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0613,bond,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0614,ingathering,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0615,prisoner,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0616,prisoner,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0618,storehouse,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0620,Osnappar,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0621,Asenath,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0622,to gather,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:52:05Z
H0623G,Asaph,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0623H,Asaph,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0623I,Asaph,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0623J,Asaph,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0623K,Asaph,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0624,storehouse,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0625,gathering,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0626,collecting,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0627,collection,Hebrew,M18,Desire & Longing,auto-precedent,2026-08-12T14:52:05Z
H0628,rabble,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0629,diligently,Hebrew,M67,Sloth & Diligence,escalation-1714-anomaly-fix-20260917,2026-09-17 08:32:59
H0629,diligently,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0631,to bind,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0632,injunction,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0633,injunction,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0634,Esarhaddon,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0635,Esther,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0636,wood,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0637,also,Hebrew,T6,Connective,claude-t2-resweep-t456-round2-20260909,2026-09-09T08:50:00Z
H0638,also,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0639G,face: anger,Hebrew,M02,Anger & Wrath,claude-scan-20260908,2026-09-08 09:35:52
H0639G,face: anger,Hebrew,T14,Body-Parts,claude-scan-20260908,2026-09-08 09:46:11
H0639H,face: nose,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0639I,face,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0640,to gird,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0642,ephod,Hebrew,T12,Objects-Artifacts,claude-scan-20260908,2026-09-08 13:14:44
H0643,palace,Hebrew,M72,Authority & Dominion,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
H0644,to bake,Hebrew,T8,Party-Human,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H0645,then,Hebrew,T6,Connective,claude-t2-resweep-t456-20260909,2026-09-09T08:47:08Z
H0646,ephod,Hebrew,T12,Objects-Artifacts,claude-scan-20260908,2026-09-08 13:14:43
H0647,Aphiah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0648,late,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0649,Appaim,Hebrew,T11,Corporate-Collective,claude-scan-20260908,2026-09-08 12:40:15
H0650,channel,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0652,darkness,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0653,darkness,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0654,Ephlal,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0655,[right] time,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0656,to end,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0657A,end,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0657B,soles,Hebrew,T14,Body-Parts,claude-scan-20260908,2026-09-08 13:19:58
H0658,Ephes-dammim,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0659,worthless,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0660,viper,Hebrew,T13,Natural-World,claude-scan-20260908,2026-09-08 13:14:43
H0661,to surround,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0662,to refrain,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0663G,Aphek,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0663H,Aphek,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0663I,Aphek,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0665,ashes,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0666,bandage,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0667,young,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0668,carriage,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0669G,Ephraim,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0669H,Ephraim [Gate],Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0669I,Ephraim [Gate],Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0669J,[Mount] Ephraim,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0669K,[Forest of] Ephraim,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0669L,Ephraim,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0670,Persia,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:47:48
H0671A,governors,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0671B,governors,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0672G,Ephrathah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0672H,Ephrath,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0673G,Ephraimite,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:52:33
H0673H,Ephrathite,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:52:33
H0674,revenue,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0675H,Ezbon,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0676,finger,Hebrew,T14,Body-Parts,claude-scan-20260908,2026-09-08 13:19:57
H0677,digit,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0678,chief,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0679,joint,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0680,to reserve,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0681,beside,Hebrew,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:25
H0682A,Azel,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
H0682B,Azal,Hebrew,T10,Places,claude-scan-20260908,2026-09-08 12:40:13
H0683,Azaliah,Hebrew,T8,Party-Human,claude-scan-20260908,2026-09-08 12:33:45
