verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
280383,114,discovery,v3 QUALIFIER (God's act): 'and SAVE (yasha) me' - God's saving is not a human IB char; the deliverance the cry (280372) counts on. Qualifier.,,,,note
280383,115,role,qualifier,,,,value
280384,101,sense,put to shame / reproach (charaph - put to shame him who tramples),,,,value
280384,103,source,God puts the trampler to shame (v3),280384,280385,span,pair
280384,114,discovery,v3 QUALIFIER (God's act): 'he will put to SHAME (charaph) him who tramples on me' - God's shaming of the enemy is not a human IB char; the judgment on the trampler (280385). Qualifier.,,,,note
280384,115,role,qualifier,,,,value
280385,101,sense,trample / pant after (shaaph - him who tramples on me),,,,value
280385,102,type,action,,,,value
280385,103,source,whom God will put to shame (v3),280385,280384,span,pair
280385,104,seat,none,,,none,flag
280385,105,bearer,the enemy,,280385,inferred,flag
280385,106,operation,trample / hound,,,,event
280385,107,target,the psalmist,,280385,inferred,flag
280385,108,manner,none,,,none,flag
280385,109,intensity,none,,,none,flag
280385,110,specifier,none,,,none,flag
280385,111,effect,none,,,none,flag
280385,112,coupling,none,,,none,flag
280385,114,discovery,"'he will put to shame him who TRAMPLES (shaaph) on me' — the hounding foe (same verb as Ps56); shaaph the enemy who pants to crush the psalmist, whom God will shame (the qualifier) — the trampler overthrown by the God who is exalted",,,,note
280385,115,role,characteristic,,,,value
280385,116,locus,external:person,,,,value
280385,117,device,"literal — shaaph the enemy who pants to crush the psalmist, whom God will shame (the qualifier) — the trampler overthrown by the G",,,inferred,value
280385,118,direction,"static — shaaph the enemy who pants to crush the psalmist, ",,,inferred,value
280388,101,sense,send out (shalach - God will send out his love and faithfulness),,,,value
280388,103,source,God sends out his love and faithfulness to the one who cries (v3),280388,280372,span,pair
280388,114,discovery,v3 QUALIFIER (God's act): 'God will SEND OUT (shalach) his steadfast love and his faithfulness' - God's sending of his covenant attributes is not a human IB char; the rescue meeting the cry (280372). Qualifier.,,,,note
280388,115,role,qualifier,,,,value
280389,101,sense,steadfast love (chesed - his steadfast love),,,,value
280389,103,source,God's love sent to save the one who cries (v3),280389,280372,span,pair
280389,114,discovery,v3 QUALIFIER (God's chesed): 'God will send out his STEADFAST LOVE (chesed)' - God's covenant love is not a human IB char; the saving attribute God sends to the crying psalmist (280372). Qualifier.,,,,note
280389,115,role,qualifier,,,,value
280391,101,sense,faithfulness / truth (emet - his faithfulness),,,,value
280391,103,source,God's faithfulness sent to save the one who cries (v3),280391,280372,span,pair
280391,114,discovery,v3 QUALIFIER (God's faithfulness): 'and his FAITHFULNESS (emet)' - God's reliability is not a human IB char; the covenant attribute God sends with his love to save (280372). Qualifier.,,,,note
280391,115,role,qualifier,,,,value
280392,101,sense,soul / life (nefesh - my soul is in the midst of lions),,,,value
280392,102,type,status,,,,value
280392,104,seat,none,,,none,flag
280392,105,bearer,the psalmist,,280392,inferred,flag
280392,106,operation,lie amid deadly foes,,280392,inferred,event
280392,107,target,none,,,none,flag
280392,108,manner,in the midst of fiery lions,,280392,inferred,flag
280392,109,intensity,none,,,none,flag
280392,110,specifier,none,,,none,flag
280392,111,effect,none,,,none,flag
280392,112,coupling,the same nefesh bowed down by their trap (v6),280392,280416,span,pair
280392,114,discovery,'My SOUL (nefesh) is in the midst of lions' — the self surrounded by ravening foes; nefesh here the psalmist's life among man-beasts whose teeth are spears and tongues are swords — the endangered soul that nonetheless takes refuge under God's wings,,,,note
280392,115,role,characteristic,,,,value
280392,116,locus,internal:ib-state,,,,value
280392,117,device,literal — nefesh here the psalmist's life among man-beasts whose teeth are spears and tongues are swords — the endangered soul tha,,,inferred,value
280392,118,direction,toward-god — nefesh here the psalmist's life among man-beasts w,,,inferred,value
280394,101,sense,lions (labi - in the midst of lions),,,,value
280394,114,discovery,"v4: 'My soul is in the midst of LIONS (labi)' - the enemies imaged as ravening beasts; the endangered soul is the char (280392), here the lion-image of the foes. Standalone (image).",,,,note
280394,115,role,standalone,,,,value
280395,101,sense,lie down (shakab - I lie down amid fiery beasts),,,,value
280395,114,discovery,"v4: 'I LIE DOWN (shakab) amid those who breathe fire' - the psalmist's plight, forced to rest among deadly foes; his situation, captured with the endangered-soul char (280392). Standalone (his plight).",,,,note
280395,115,role,standalone,,,,value
280396,101,sense,fiery / blazing (lahat - fiery beasts),,,,value
280396,114,discovery,"v4: 'amid those who breathe FIRE (lahat)' - the enemies as fire-breathing beasts; the beast-image of the foes, not an inner operation. Standalone (image).",,,,note
280396,115,role,standalone,,,,value
280399,101,sense,teeth (shen - whose teeth are spears),,,,value
280399,114,discovery,v4: 'whose TEETH (shen) are spears and arrows' - the enemies' teeth imaged as weapons; the weapon-catalogue of the foes' menace. Standalone (image).,,,,note
280399,115,role,standalone,,,,value
280400,101,sense,spears (chanit - teeth are spears),,,,value
280400,114,discovery,v4: 'their teeth are SPEARS (chanit)' - the weapon-image of the enemies' devouring; part of the beast/weapon catalogue. Standalone (image).,,,,note
280400,115,role,standalone,,,,value
280401,101,sense,arrows (chets - spears and arrows),,,,value
280401,114,discovery,v4: 'spears and ARROWS (chets)' - the weapon-image of the enemies' teeth; part of the menace-catalogue. Standalone (image).,,,,note
280401,115,role,standalone,,,,value
280402,101,sense,tongues (lashon - whose tongues are sharp swords),,,,value
280402,114,discovery,"v4: 'whose TONGUES (lashon) are sharp swords' - the enemies' cutting speech imaged as blades; the tongue-as-weapon image (cf Ps55,64), the vehicle of their menace. Standalone (image).",,,,note
280402,115,role,standalone,,,,value
280403,101,sense,sharp (chad - sharp swords),,,,value
280403,114,discovery,v4: 'sharp (chad) swords' - the keenness of the tongue-as-sword image; part of the weapon-catalogue. Standalone (image).,,,,note
280403,115,role,standalone,,,,value
280404,101,sense,swords (chereb - sharp swords),,,,value
280404,114,discovery,v4: 'their tongues are sharp SWORDS (chereb)' - the tongue-as-sword image closing the weapon-catalogue of the enemies' menace. Standalone (image).,,,,note
280404,115,role,standalone,,,,value
280405,101,sense,be exalted / high (rum - be exalted above the heavens),,,,value
280405,103,source,the doxology the psalmist's singing ascribes to God (v5),280405,280430,span,pair
280405,114,discovery,"v5 QUALIFIER (God's exaltation): 'Be EXALTED (rum), O God, above the heavens!' - God's being lifted high is not a human IB char; the supremacy the psalmist's praise (280430) ascribes to God, the refrain framing the psalm (v5, v11). Qualifier.",,,,note
280405,115,role,qualifier,,,,value
280409,101,sense,glory (kavod - let your glory be over all the earth),,,,value
280409,103,source,God's glory the psalmist's praise desires over all the earth (v5),280409,280430,span,pair
280409,114,discovery,"v5 QUALIFIER (God's glory): 'Let your GLORY (kavod) be over all the earth!' - God's glory (distinct from 'my glory'=the soul, v8) is not a human IB char; the divine splendour the psalmist's praise (280430) longs to see fill the earth. Qualifier.",,,,note
280409,115,role,qualifier,,,,value
280413,101,sense,set / prepare (kun - they set a net),,,,value
280413,114,discovery,"v6: 'They SET (kun) a net for my steps' - the enemies' act of laying a trap; the entrapment scheme, its reversal the point (they fell in). Standalone (the trap-setting).",,,,note
280413,115,role,standalone,,,,value
280414,101,sense,net (resheth - a net for my steps),,,,value
280414,114,discovery,v6: 'a NET (resheth) for my steps' - the trap the enemies laid; the image of their scheme against him. Standalone (image/trap).,,,,note
280414,115,role,standalone,,,,value
280415,101,sense,steps (paam - a net for my steps),,,,value
280415,114,discovery,"v6: 'a net for my STEPS (paam)' - the psalmist's path, the object the trap targeted; not an inner operation. Standalone (the steps).",,,,note
280415,115,role,standalone,,,,value
280416,101,sense,soul / life (nefesh - my soul was bowed down),,,,value
280416,102,type,status,,,,value
280416,104,seat,none,,,none,flag
280416,105,bearer,the psalmist,,280416,inferred,flag
280416,106,operation,be bowed down / cast down,,280416,inferred,event
280416,107,target,none,,,none,flag
280416,108,manner,bowed down by the enemies' net,,280416,inferred,flag
280416,109,intensity,none,,,none,flag
280416,110,specifier,none,,,none,flag
280416,111,effect,none,,,none,flag
280416,112,coupling,the soul that was among lions (v4),280416,280392,span,pair
280416,114,discovery,"'they set a net for my steps; my SOUL (nefesh) was bowed down' — the self dejected under the enemies' trap; nefesh here bowed low with distress — yet the pit they dug becomes their own grave, and the bowed soul rises to a steadfast heart (v7)",,,,note
280416,115,role,characteristic,,,,value
280416,116,locus,internal:ib-state,,,,value
280416,117,device,"literal — nefesh here bowed low with distress — yet the pit they dug becomes their own grave, and the bowed soul rises to a steadf",,,inferred,value
280416,118,direction,inward — nefesh here bowed low with distress — yet the pit ,,,inferred,value
280417,101,sense,bow down / cast down (kaphaph - my soul was bowed down),,,,value
280417,114,discovery,v6: 'my soul was BOWED DOWN (kaphaph)' - the dejection of the soul; the being-bowed carried in the endangered-soul char (280416). Standalone (the bowing).,,,,note
280417,115,role,standalone,,,,value
280418,101,sense,dig (karah - they dug a pit),,,,value
280418,114,discovery,"v6: 'They DUG (karah) a pit in my way' - the enemies' act of preparing a snare, into which they themselves fell; the entrapment scheme. Standalone (the trap-digging).",,,,note
280418,115,role,standalone,,,,value
280419,101,sense,pit (shichah - a pit in my way),,,,value
280419,114,discovery,"v6: 'a PIT (shichah) in my way' - the snare the enemies dug, image of their scheme and (reversed) their own doom. Standalone (image/trap).",,,,note
280419,115,role,standalone,,,,value
280421,101,sense,fall (naphal - they have fallen into it),,,,value
280421,114,discovery,"v6: 'but they have FALLEN (naphal) into it themselves' - the poetic-justice reversal, the enemies caught in their own pit; an outcome of judgment, not an inner operation. Standalone (the reversal).",,,,note
280421,115,role,standalone,,,,value
280424,101,sense,heart (leb - my heart is steadfast),,,,value
280424,102,type,status,,,,value
280424,104,seat,the heart itself,,280424,inferred,flag
280424,105,bearer,the psalmist,,280424,inferred,flag
280424,106,operation,be steadfast / fixed,,280424,inferred,event
