cluster,verse,term,strongs,bucket,overlap,R_read,M_lexical,flagged
M02,Isa 34:2,qe.tseph,H7110A,LOW,0.17,rage / wrath — the LORD enraged against all the nations,"wrath, anger of God of man",0
M02,2Ch 24:18,qe.tseph,H7110A,LOW,0.17,wrath — the divine wrath that came upon Judah for its idolatry,"wrath, anger of God of man",0
M02,2Ch 32:25,qe.tseph,H7110A,LOW,0.17,wrath — the divine wrath that came upon Hezekiah for his pride,"wrath, anger of God of man",0
M02,Ecc 5:17,qe.tseph,H7110A,LOW,0.17,anger (human) — the embittered chronic anger of the discontented life,"wrath, anger of God of man",0
M02,Jer 50:13,qe.tseph,H7110A,LOW,0.17,wrath — the wrath of the LORD that reduces Babylon to utter desolation,"wrath, anger of God of man",0
M02,Jos 22:20,qe.tseph,H7110A,LOW,0.17,wrath — the divine wrath that fell on all Israel for Achan's sin,"wrath, anger of God of man",0
M02,Jos 9:20,qe.tseph,H7110A,LOW,0.17,wrath — the divine wrath that breaking the sworn oath would bring,"wrath, anger of God of man",0
M02,Psa 102:10,qe.tseph,H7110A,LOW,0.17,anger — the divine anger the sufferer experiences as the cause of his ruin,"wrath, anger of God of man",0
M02,Zec 7:12,qe.tseph,H7110A,LOW,0.17,anger — the great anger that came from the LORD at the hardened hearts,"wrath, anger of God of man",0
M02,Zep 1:18,qin.ah,H7068,LOW,0.17,"jealousy, burning zealous passion (of God in judgment)","ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Num 5:18,qin.ah,H7068,LOW,0.17,jealousy — the jealousy naming the offering placed in the woman's hands,"ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Num 5:25,qin.ah,H7068,LOW,0.17,jealousy — the jealousy naming the offering waved before the LORD,"ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,2Ki 19:31,qin.ah,H7068,LOW,0.17,zeal — God's own zeal that will accomplish the remnant's deliverance,"ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Isa 9:7,qin.ah,H7068,LOW,0.17,zeal — God's zeal that accomplishes the everlasting messianic kingdom,"ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Isa 42:13,qin.ah,H7068,LOW,0.17,zeal — God's warlike zeal stirred up against his foes,"ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Isa 59:17,qin.ah,H7068,LOW,0.17,zeal — God's zeal worn as a cloak in his armour of judgment,"ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Isa 63:15,qin.ah,H7068,LOW,0.17,zeal — God's zeal the prophet appeals to as seemingly withheld,"ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Eze 16:42,qin.ah,H7068,LOW,0.17,jealousy — God's jealousy that will depart once his wrath is satisfied,"ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Eze 36:6,qin.ah,H7068,LOW,0.17,"jealousy — God's jealousy joined with wrath, spoken for the land","ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Zep 3:8,qin.ah,H7068,LOW,0.17,"jealousy — God's jealousy, a fire that consumes the whole earth","ardour, zeal, jealousy ardour, jealousy, jealous disposition (of husband) sexual",0
M02,Deu 25:1,riv,H7379,LOW,0.17,dispute — the dispute between men that brings them into court,"strife, controversy, dispute strife, quarrel dispute, controversy, case at law",0
M02,Exo 23:2,riv,H7379,LOW,0.17,lawsuit — the legal case in which one must not pervert justice with the crowd,"strife, controversy, dispute strife, quarrel dispute, controversy, case at law",0
M02,Exo 23:6,riv,H7379,LOW,0.17,lawsuit — the poor man's case in which his justice must not be perverted,"strife, controversy, dispute strife, quarrel dispute, controversy, case at law",0
M02,Pro 18:6,riv,H7379,LOW,0.17,strife / a fight — the strife the fool's lips walk straight into,"strife, controversy, dispute strife, quarrel dispute, controversy, case at law",0
M02,Pro 30:33,riv,H7379,LOW,0.17,strife — the strife that pressing/forcing anger inevitably produces,"strife, controversy, dispute strife, quarrel dispute, controversy, case at law",0
M02,Psa 18:43,riv,H7379,LOW,0.17,strife / contentions — the strife of his people from which God delivered David,"strife, controversy, dispute strife, quarrel dispute, controversy, case at law",0
M02,Psa 31:20,riv,H7379,LOW,0.17,strife (of tongues) — the verbal strife from which God shelters his own,"strife, controversy, dispute strife, quarrel dispute, controversy, case at law",0
M02,2Ki 12:10,tsur,H6696B,LOW,0.17,"to bind up / bag (money) — HOMONYM, not the M02 hostility sense"," /// to show hostility to, be an adversary, treat as foe",0
M02,2Ki 5:23,tsur,H6696B,LOW,0.17,"to bind up / bag (silver) — HOMONYM, not the M02 hostility sense"," /// to show hostility to, be an adversary, treat as foe",0
M02,Pro 22:14,za.am,H2194,LOW,0.17,to be angry with — the Lord's indignation that consigns a person to ruin,"to have indignation, be indignant, be angrily indignant, be defiant to be abhorr /// to show indignation, show anger",0
M02,Isa 66:14,za.am,H2194,LOW,0.17,indignation — God's wrath shown against his enemies,"to have indignation, be indignant, be angrily indignant, be defiant to be abhorr /// to show indignation, show anger",0
M02,Dan 11:36,za.am,H2195,LOW,0.17,indignation — the determined divine indignation that bounds the tyrant's prospering,"anger, indignation",0
M02,Eze 21:31,za.am,H2195,LOW,0.17,indignation — God's indignation poured out as consuming fire in judgment,"anger, indignation",0
M02,Eze 22:24,za.am,H2195,LOW,0.17,indignation — the day of divine indignation in which the land lies unblessed,"anger, indignation",0
M02,2Ch 28:9,za.aph,H2197,LOW,0.17,rage — the army's murderous rage against the captives of Judah,"rage, raging, storming, indignation",0
M03,Ecc 10:15,a.mal,H5999,LOW,0.17,"toil, laborious effort (the fool's straining activity)","toil, trouble, labour trouble trouble, mischief toil, labour",0
M03,Hab 1:3,a.mal,H5999,LOW,0.17,trouble / wrong — the wrong the prophet is made to look upon,"toil, trouble, labour trouble trouble, mischief toil, labour",0
M03,Pro 17:25,me.mer,H4470,LOW,0.17,bitterness — the bitter sorrow a foolish son brings his mother,bitterness,0
M03,Jer 18:11,ra.ah,H7451C,LOW,0.17,evil way — moral wrongdoing as a chosen path,": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M03,Jer 36:3,ra.ah,H7451C,LOW,0.17,"harm, disaster, calamity (that God intends as judgment)",": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M03,Jer 48:2,ra.ah,H7451C,LOW,0.17,"disaster, harm, calamity (planned against Moab)",": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M03,Ecc 11:10,ra.ah,H7451C,LOW,0.17,pain / harm — the bodily pain to be put away in youth,": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M04,Luk 2:10,chara,G5479,LOW,0.17,great joy as the content/cause of the good news,"joy, rejoicing, happiness, gladness joy, gladness, rejoicing, Mt. 2:10; 13:20, 4",0
M04,Eze 20:28,ni.cho.ach,H5207,LOW,0.17,"soothing / pleasing aroma — the ""pleasing aroma"" their idolatrous offerings presumed to be","soothing, quieting, tranquillising Aramaic equivalent: ni.cho.ach (נִיחוֹחַ ""soo",0
M04,Dan 11:36,pa.la,H6381,LOW,0.17,astonishing / extraordinary — the monstrous blasphemies the king utters,"to be beyond one's power, be difficult to do to be difficult to understand to be /// to do extraordinary or hard or difficult thing to make wonderful, do wondrously /// to separate (an offering) /// to show oneself wonderful or marvellous",0
M04,Neh 5:9,tov,H2896A,LOW,0.17,"morally right, ethical (predicated of conduct — ""not good"")","adj 1) good, pleasant, agreeable 1a) pleasant, agreeable (to the senses) 1b) ple",0
M04,Jer 22:16,tov,H2896A,LOW,0.17,"it was well, good (the outcome of judging the poor's cause)","adj 1) good, pleasant, agreeable 1a) pleasant, agreeable (to the senses) 1b) ple",0
M04,Gen 3:5,tov,H2896A,LOW,0.17,good (ethical/moral) — moral good as one pole of the knowledge of good and evil,"adj 1) good, pleasant, agreeable 1a) pleasant, agreeable (to the senses) 1b) ple",0
M04,Job 34:4,tov,H2896A,LOW,0.17,"what is good (morally and intellectually good, as object of communal knowing)","adj 1) good, pleasant, agreeable 1a) pleasant, agreeable (to the senses) 1b) ple",0
M04,Ecc 6:12,tov,H2896A,LOW,0.17,"what is good (for man — beneficial, truly advantageous in life)","adj 1) good, pleasant, agreeable 1a) pleasant, agreeable (to the senses) 1b) ple",0
M04,Est 5:9,tov,H2896A,LOW,0.17,"glad / good — the ""good of heart"" idiom of Haman's gladness","adj 1) good, pleasant, agreeable 1a) pleasant, agreeable (to the senses) 1b) ple",0
M04,1Sa 20:7,tov,H2896A,LOW,0.17,"good — Saul saying ""Good"" as the favourable sign for David","adj 1) good, pleasant, agreeable 1a) pleasant, agreeable (to the senses) 1b) ple",0
M04,Deu 11:17,tov,H2896A,LOW,0.17,"good — the good, fruitful land that apostasy and wrath would forfeit","adj 1) good, pleasant, agreeable 1a) pleasant, agreeable (to the senses) 1b) ple",0
M04,Pro 21:19,tov,H2896A,LOW,0.17,better — the relative good of solitude over a contentious household,"adj 1) good, pleasant, agreeable 1a) pleasant, agreeable (to the senses) 1b) ple",0
M05,Heb 10:24,agapē,G0026,LOW,0.17,love — the goal toward which believers are to incite one another,"love, in the NT usually the active love of God for his Son and his people, and t",0
M05,Rom 7:18,agathos,G0018,LOW,0.17,good (moral/qualitative) — the positive moral quality absent from the flesh,"goodness, good thing, one who does good",0
M05,Act 23:1,agathos,G0018,LOW,0.17,good — morally upright/clear (predicated of the conscience),"goodness, good thing, one who does good",0
M05,Est 2:9,che.sed,H2617A,LOW,0.17,"kindness, favour (H2617A — same relational favour won by Esther)","goodness, kindness, faithfulness",0
M05,Pro 16:6,che.sed,H2617A,LOW,0.17,"steadfast love, loyal kindness (as moral virtue)","goodness, kindness, faithfulness",0
M05,Ecc 7:9,cheq,H2436G,LOW,0.17,bosom / heart (inner receptacle where anger lodges),": embrace/chest bosom, hollow, bottom, midst",0
M05,Pro 21:14,cheq,H2436G,LOW,0.17,bosom — the bosom/secret fold where the pacifying gift is concealed,": embrace/chest bosom, hollow, bottom, midst",0
M05,Act 9:31,ekklēsia,G1577,LOW,0.17,the regional Christian church as a unified collective body,"church, congregation, assembly; a group of people gathered together. It can refe",0
M05,1Ti 1:13,eleeō,G1653,LOW,0.17,to receive mercy (divine mercy shown to the former blasphemer),"to show mercy, be merciful see ἐλεέω, have mercy on, show mercy Rom. 9:16; 12:8;",0
M05,Rom 2:15,endeiknumi,G1731,LOW,0.17,to give outward proof of / to demonstrate publicly — the Gentiles' conduct gives outward proof that the law's work is written on their hearts,"to show, display to manifest, display, Rom. 9:17, 22; Heb. 6:10; to give outward",0
M05,Eph 6:5,haplotēs,G0572,LOW,0.17,"sincerity, singleness of heart — undivided, honest motivation","Formally ""the quality of singleness,"" translated ""generosity,"" the state of givi",0
M05,Neh 8:8,miq.ra,H4744,LOW,0.17,"the reading (the text being read aloud, the act of public reading)","convocation, convoking, reading, a calling together convocation, sacred assembly",0
M05,Isa 12:1,na.cham,H5162G,LOW,0.17,to comfort — God's comfort that replaces his turned-away anger,"1a1) to be sorry, be moved to pity, have compassion 1a2) to be sorry, rue, suffe /// 1d1) to be sorry, have compassion 1d2) to rue, repent of 1d3) to comfort oneself /// to be comforted, be consoled 1d) /// to comfort, console 1c)",0
M05,Isa 47:6,ra.cha.mim,H7356B,LOW,0.17,mercy / compassion — the mercy Babylon culpably withheld from Israel,"compassion Aramaic equivalent: re.chem (רַחֲמִין ""compassion"" H7359)",0
M06,Lam 2:6,na.ats,H5006,LOW,0.17,to spurn / despise — God spurning king and priest in his indignation," /// to spurn to cause to contemn /// to spurn, contemn",0
M06,Pro 1:29,sa.ne,H8130,LOW,0.17,"to hate, bear active aversion to (knowledge — as object)","hater (participle) of persons, nations, God, wisdom Aramaic equivalent: se.ne (ש /// to be hated /// to hate of man of God hater, one hating, enemy (participle) (subst)",0
M06,Psa 119:104,sa.ne,H8130,LOW,0.17,to hate (active moral aversion to the false way),"hater (participle) of persons, nations, God, wisdom Aramaic equivalent: se.ne (ש /// to be hated /// to hate of man of God hater, one hating, enemy (participle) (subst)",0
M06,Pro 1:22,sa.ne,H8130,LOW,0.17,to hate (active inner aversion toward knowledge),"hater (participle) of persons, nations, God, wisdom Aramaic equivalent: se.ne (ש /// to be hated /// to hate of man of God hater, one hating, enemy (participle) (subst)",0
M06,Deu 7:15,sa.ne,H8130,LOW,0.17,to hate — active hostility toward the Lord's people,"hater (participle) of persons, nations, God, wisdom Aramaic equivalent: se.ne (ש /// to be hated /// to hate of man of God hater, one hating, enemy (participle) (subst)",0
M06,2Ch 1:11,sa.ne,H8130,LOW,0.17,to hate (relational hostility of others toward Solomon),"hater (participle) of persons, nations, God, wisdom Aramaic equivalent: se.ne (ש /// to be hated /// to hate of man of God hater, one hating, enemy (participle) (subst)",0
M06,2Ch 19:2,sa.ne,H8130,LOW,0.17,to hate — (parallel listing) those who hate the LORD whom Jehoshaphat loved,"hater (participle) of persons, nations, God, wisdom Aramaic equivalent: se.ne (ש /// to be hated /// to hate of man of God hater, one hating, enemy (participle) (subst)",0
M07,1Sa 20:30,bo.shet,H1322,LOW,0.17,shame — the shame Saul says Jonathan's choice has brought,shame shame shameful thing,0
M07,Jer 7:19,bo.shet,H1322,LOW,0.17,shame — the self-inflicted shame idolatry brings on the provokers,shame shame shameful thing,0
M07,2Cor 10:10,exoutheneō,G1848,LOW,0.17,to be of no account / contemptible (his speech is dismissed as worthless by critics),"to treat with contempt, look down on, ridicule; (passive) to be rejected, despis",0
