id,verse_context_group_id,owning_registry_no,cluster_assignment,dimension,anchor_count,related_count,set_aside_count,total_verse_count,delete_flagged,dimension_confidence,manual_override,notes,last_modified,dominant_subject
7775,1582,103,C17,06 — Relational Disposition,2,9,47,11,0,CLAUDE_AI,0,"The love-relationship in its full range spanning divine and human subjects. Automated label Emotion-Positive corrected — dod names the relational bond (beloved), not merely an inner feeling. Correcting to Relational Disposition.",2026-04-11T00:00:00,NONE
7776,1583,103,C17,06 — Relational Disposition,2,180,7,182,0,CLAUDE_AI,0,"Gods steadfast love as his defining relational disposition. Automated label Moral Character corrected — chesed is directional/relational, always toward someone. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
7777,1584,103,C17,05 — Moral Character,2,38,7,40,0,CLAUDE_AI,0,Human chesed as inner character quality of covenantal faithfulness. Automated label confirmed.,2026-04-11T00:00:00,HUMAN
7778,1585,103,C17,05 — Moral Character,2,10,7,12,0,CLAUDE_AI,0,Absence/withdrawal of chesed as inner moral failure; chesed as the priority God requires. Automated label confirmed.,2026-04-11T00:00:00,HUMAN
7779,1586,103,C17,05 — Moral Character,2,31,0,33,0,CLAUDE_AI,0,The godly person defined by covenantal faithfulness — stable inner character. Automated label Volition corrected to Moral Character.,2026-04-11T00:00:00,HUMAN
7780,1587,103,C17,03 — Cognition,2,11,8,13,0,CLAUDE_AI,0,"The inner act of assessing, judging, or recognising something as good — whether divine approval or personal evaluative recognition. Automated label Emotion-Positive corrected — the evaluative/cognitive act is primary across both anchors. Correcting to Cognition. NONE — both divine and human subjects anchored.",2026-04-11T00:00:00,NONE
7781,1588,103,C17,06 — Relational Disposition,1,0,0,1,0,CLAUDE_AI,0,"Gods most intimate attachment — the beloved of my soul. Automated label Emotion-Negative corrected — the grief is the consequence; the characteristic is the relational bond. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
7782,1589,103,C17,06 — Relational Disposition,2,6,0,8,0,CLAUDE_AI,0,"Gods deepest attachment to the beloved — election-love expressed as gift and grief. Automated label Emotion-Positive misses the relational-disposition quality — ya.did names a relational bond (the beloved), not an inner feeling. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
7783,1590,103,C17,06 — Relational Disposition,2,0,5,2,0,CLAUDE_AI,0,Loyalty shown or withheld within the companion bond. Automated label confirmed.,2026-04-11T00:00:00,HUMAN
7784,1591,103,C17,03 — Cognition,2,12,0,14,0,CLAUDE_AI,0,Inner recognition of fittingness and beauty — the cognitive-aesthetic act of discerning what is na.eh. Automated label Emotion-Positive corrected — na.eh names what is recognised as fitting or beautiful (a cognitive act of discernment). Correcting to Cognition.,2026-04-11T00:00:00,HUMAN
7785,1592,103,C17,01 — Emotion — Positive,2,9,3,11,0,CLAUDE_AI,0,Inner experience of pleasantness and delight. Automated label confirmed.,2026-04-11T00:00:00,HUMAN
7786,1593,103,C17,04 — Volition,1,0,0,1,0,CLAUDE_AI,0,The inner disposition of lust — corrupted desire orienting the will toward disordered objects. Automated label confirmed.,2026-04-11T00:00:00,HUMAN
7787,1594,103,C17,06 — Relational Disposition,2,11,0,13,0,CLAUDE_AI,0,"Divine compassion as defining relational disposition. Automated label Divine-Human Correspondence corrected — neither anchor shows mirroring structure. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
7788,1595,103,C17,06 — Relational Disposition,2,41,0,43,0,CLAUDE_AI,0,"Gods visceral inner movement of compassion. Automated label Divine-Human Correspondence corrected — both anchors show Gods own experience of compassion toward Israel, not a mirroring structure. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
7789,1596,103,C17,06 — Relational Disposition,2,37,30,39,0,CLAUDE_AI,0,"Gods deep inner movement of compassion — the ra.cha.mim as divine relational disposition. Automated label Divine-Human Correspondence corrected — description and both anchors primarily name Gods own disposition rather than a structural mirroring. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
7790,1597,103,C17,05 — Moral Character,2,150,21,152,0,CLAUDE_AI,0,The neighbour as the moral category defining inner obligations. Automated label confirmed.,2026-04-11T00:00:00,HUMAN
7791,1598,103,C17,06 — Relational Disposition,2,0,1,2,0,CLAUDE_AI,0,"Trusted loyalty as the ground of courageous action. Automated label Dependence/Creatureliness is clearly misassigned — this is relational loyalty between humans, not creaturely dependence before God. Correcting to Relational Disposition.",2026-04-11T00:00:00,HUMAN
7792,1599,103,C17,02 — Emotion — Negative,2,0,1,2,0,CLAUDE_AI,0,Companion in communal grief — shared inner lamentation. Automated label confirmed.,2026-04-11T00:00:00,HUMAN
7793,1600,103,C17,01 — Emotion — Positive,2,16,0,18,0,CLAUDE_AI,0,"The inner experience of love in its idealising, delighting form. Automated label confirmed.",2026-04-11T00:00:00,HUMAN
7794,1601,103,C17,05 — Moral Character,2,132,6,134,0,CLAUDE_AI,0,Hatred as inner moral disposition — righteous and disordered forms. Automated label (KEYWORD_STRONG) confirmed. NONE — 134-verse corpus spans both divine and human subjects.,2026-04-11T00:00:00,NONE
7795,1602,103,C17,06 — Relational Disposition,1,0,0,1,0,CLAUDE_AI,0,Hatred as a relational disposition — directed toward another. UNCLASSIFIED corrected to Relational Disposition.,2026-04-11T00:00:00,HUMAN
7796,1603,105,C12,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
7797,1604,105,C12,04 — Volition,2,2,15,4,0,KEYWORD_STRONG,0,,2026-04-09,
7798,1605,105,C12,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
7799,1606,105,C12,05 — Moral Character,2,10,6,12,0,KEYWORD_WEAK,0,,2026-04-09,
7800,1607,105,C12,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
7801,1608,105,C12,04 — Volition,2,17,0,19,0,KEYWORD_WEAK,0,,2026-04-09,
7802,1609,107,C19,08 — Transformation,2,1,1,3,0,KEYWORD_WEAK,0,,2026-04-09,
7803,1610,107,C19,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
7804,1611,107,C19,03 — Cognition,2,3,1,5,0,KEYWORD_WEAK,0,,2026-04-09,
7805,1612,107,C19,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
7806,1613,107,C19,09 — Agency / Power,2,0,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
7807,1614,107,C19,04 — Volition,2,0,2,2,0,KEYWORD_WEAK,0,,2026-04-09,
7808,1615,107,C19,11 — Divine-Human Correspondence,1,0,1,1,0,KEYWORD_WEAK,0,,2026-04-09,
7809,1616,107,C19,09 — Agency / Power,2,5,4,7,0,KEYWORD_STRONG,0,,2026-04-09,
7810,1617,107,C19,11 — Divine-Human Correspondence,2,3,6,5,0,KEYWORD_STRONG,0,,2026-04-09,
7811,1618,107,C19,09 — Agency / Power,2,5,3,7,0,KEYWORD_STRONG,0,,2026-04-09,
7812,1619,108,C02,03 — Cognition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
7813,1620,108,C02,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
7814,1621,108,C02,11 — Divine-Human Correspondence,2,0,1,2,0,ROOT_INFERRED,0,ROOT_INFERRED from root HAGUT: 1/2 (50%),2026-04-09,
7815,1622,108,C02,02 — Emotion — Negative,2,11,1,13,0,KEYWORD_WEAK,0,,2026-04-09,
7816,1623,108,C02,03 — Cognition,2,1,0,3,0,KEYWORD_WEAK,0,,2026-04-09,
7817,1624,110,C02,03 — Cognition,2,1,0,3,0,KEYWORD_WEAK,0,,2026-04-09,
7818,1625,111,C17,05 — Moral Character,1,0,0,1,0,CLAUDE_AI,0,Mercilessness as a stable inner character failure — one mark of total inner moral collapse. Automated label Moral Character confirmed.,2026-04-11T00:00:00,HUMAN
7819,1626,111,C17,05 — Moral Character,1,0,0,1,0,CLAUDE_AI,0,"Mercilessness as the inner moral orientation that forfeits mercy — a stable character disposition and its judicial consequence. Automated label Relational Disposition misses the character-quality dimension: anileos names what the person IS (merciless), with the judicial consequence flowing from that inner character. Correcting to Moral Character.",2026-04-11T00:00:00,HUMAN
7820,1627,111,C17,05 — Moral Character,2,0,0,2,0,CLAUDE_AI,0,Unholiness as a stable inner character disposition — the absence of the set-apartness that constitutes holiness. Automated label confirmed.,2026-04-11T00:00:00,HUMAN
7821,1628,111,C17,06 — Relational Disposition,2,10,1,12,0,CLAUDE_AI,0,"Gods sovereign, unconditioned mercy toward those he wills — the divine inner disposition expressed as saving grace. Automated label Divine-Human Correspondence is not appropriate — neither anchor shows a mirroring structure; both show unilateral divine mercy determining the recipient's standing. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
7822,1629,111,C17,10 — Dependence / Creatureliness,2,9,1,11,0,CLAUDE_AI,0,The urgent cry for mercy from one in acute need — the inner posture of total dependence on the one who can help. Automated label Emotion — Negative (KEYWORD_STRONG) captures the anguish dimension but misses the primary inner-being characteristic: the cry is not merely an expression of negative emotion but the constitutive act of creaturely dependence — total reliance on the mercy of another with n,2026-04-11T00:00:00,HUMAN
7823,1630,111,C17,06 — Relational Disposition,2,3,1,5,0,CLAUDE_AI,0,"The human act of mercy as the inner disposition directed toward another — the relational orientation of the merciful toward the one who needs mercy, grounded in received mercy. Automated label Relational Disposition confirmed.",2026-04-11T00:00:00,HUMAN
7824,1631,111,C17,05 — Moral Character,2,0,0,2,0,CLAUDE_AI,0,"Mercifulness as a stable inner character quality — in the human person (Mat 5:7 beatitude) and in Christ as high priest (Heb 2:17). Automated label Relational Disposition corrected to Moral Character — eleemon names what the person IS (merciful), not primarily their orientation toward another. DOMINANT-SUBJECT: NONE — both human (beatitude) and Christ (high priest) subjects.",2026-04-11T00:00:00,NONE
7825,1632,111,C17,06 — Relational Disposition,2,12,0,14,0,CLAUDE_AI,0,"Gods mercy as his defining inner attribute — the relational disposition that grounds salvation. Automated label Moral Character is partially accurate (mercy as divine character) but misses the relational-disposition quality: eleos is always directed toward someone; it is the divine orientation of mercy toward the human person in need. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
7826,1633,111,C17,05 — Moral Character,2,11,0,13,0,CLAUDE_AI,0,Mercy as the inner-being virtue that defines the character of those aligned with God's values — a stable moral disposition. Automated label Volition is misassigned — the description does not name mercy as a choice but as a character virtue and judicial reality. Correcting to Moral Character.,2026-04-11T00:00:00,HUMAN
7827,1634,111,C17,10 — Dependence / Creatureliness,2,0,0,2,0,CLAUDE_AI,0,"The propitiatory cry and act — both expressing and resolving the creature's condition of guilt and dependence before God. The tax collector's cry (Luk 18:13) is the paradigm of creaturely dependence: total self-abasement, refusal of self-justification, appeal to divine mercy alone. Automated label Relational Disposition is partially accurate but misses the constitutive creaturely-dependence dimens",2026-04-11T00:00:00,HUMAN
7828,1635,111,C17,06 — Relational Disposition,2,0,0,2,0,CLAUDE_AI,0,The propitiation as the objective ground of restored relationship — the act through which God's relational orientation of love addresses sin. Automated label Relational Disposition (ROOT_INFERRED) confirmed. GOD is dominant — 1Jo 4:10 makes the divine love and initiative the primary subject.,2026-04-11T00:00:00,GOD
7829,1636,111,C17,11 — Divine-Human Correspondence,2,0,0,2,0,CLAUDE_AI,0,"The mercy seat fulfilled in Christ — the structural locus of divine-human encounter in mercy, now a person rather than a place, received by faith rather than blood-sprinkling. Divine-Human Correspondence is confirmed: the hilasterios is the constitutive point at which the divine and human meet in the mercy that defines the relationship. Automated label Relational Disposition corrected to Divine-Hu",2026-04-11T00:00:00,NONE
7830,1637,111,C17,06 — Relational Disposition,1,1,0,2,0,CLAUDE_AI,0,The propitious divine disposition of forgiveness and non-remembrance — God's relational orientation of mercy expressed covenantally. Automated label Relational Disposition confirmed.,2026-04-11T00:00:00,GOD
7831,1638,111,C17,06 — Relational Disposition,2,3,0,5,0,CLAUDE_AI,0,Gods compassions as defining inner character (2Cor 1:3) and the human putting on of compassionate hearts (Col 3:12) — both anchors present a relational disposition oriented toward others. The group spans divine (Father of mercies) and human (put on compassionate hearts) subjects. Automated label Relational Disposition confirmed. DOMINANT-SUBJECT: NONE — dual across the corpus.,2026-04-11T00:00:00,NONE
7832,1639,111,C17,05 — Moral Character,2,0,0,2,0,CLAUDE_AI,0,"Compassion as the defining inner character quality — in God (Jam 5:11) and as the standard for the human person (Luk 6:36). The automated label Relational Disposition captures the toward-another quality but the dominant characteristic in both anchors is the inner character of the person (what God IS, what the human is called to BE). Correcting to Moral Character. DOMINANT-SUBJECT: NONE — both divi",2026-04-11T00:00:00,NONE
7833,1640,111,C17,05 — Moral Character,1,0,0,1,0,CLAUDE_AI,0,Devout holiness as a stable inner character quality expressed in conduct. Automated label confirmed.,2026-04-11T00:00:00,HUMAN
7834,1641,111,C17,06 — Relational Disposition,2,69,1,71,0,CLAUDE_AI,0,Gods inner disposition of grace expressed in the Aaronic blessing (divine pole) and the human cry of penitent petition appealing to that grace (human pole). The group spans both poles — divine graciousness and human appeal — making it NONE for dominant-subject. Automated label Divine-Human Correspondence (KEYWORD_STRONG) is close: there is a correspondence structure (God's grace as the ground of t,2026-04-11T00:00:00,NONE
7835,1642,111,C17,06 — Relational Disposition,2,0,0,2,0,CLAUDE_AI,0,"Mercy shown toward the oppressed and the inner posture of petition — the relational orientation of mercy directed outward (toward the oppressed) and upward (toward God). Automated label Moral Character captures the practice-of-mercy dimension but the group spans both the outward expression of mercy and the inward posture of petition, making Relational Disposition more precise. Correcting to Relati",2026-04-11T00:00:00,HUMAN
7836,1657,111,C17,10 — Dependence / Creatureliness,2,58,12,60,0,CLAUDE_AI,0,"The priestly atoning act that addresses human guilt before God — the creature's condition of moral accountability before the Creator addressed through the atonement mechanism. Automated label Moral Character is partial (it names the moral condition addressed) but misses the constitutive dimension: the atonement system reveals and addresses the creature's fundamental condition of guilt-before-God, ",2026-04-11T00:00:00,HUMAN
7837,1658,111,C17,06 — Relational Disposition,2,10,12,12,0,CLAUDE_AI,0,Gods direct act of covering iniquity — the divine inner disposition of compassion expressed as atoning grace. Automated label Relational Disposition confirmed.,2026-04-11T00:00:00,GOD
7838,1659,111,C17,06 — Relational Disposition,2,7,12,9,0,CLAUDE_AI,0,Interpersonal and communal appeasement — the inner act of seeking to restore a broken relational bond through covering the offence. Automated label Relational Disposition confirmed.,2026-04-11T00:00:00,HUMAN
