strong,stepGloss,language,cluster_code,cluster_short_name,source,created_at
H3688,be stupid,Hebrew,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
H3690,confidence,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H3700,to long,Hebrew,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
H3707,to provoke,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H3708B,vexation,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H3709G,palm,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3709H,palm: sole,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3722A,to atone,Hebrew,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
H3722B,to cover,Hebrew,M38,Salvation,old-system-migration,2026-08-11T15:45:16Z
H3724A,ransom,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3725,atonement,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H3727,mercy seat,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3735,be distressed,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H3737,helmet,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3738B,to pierce,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3744,proclaimer,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3745,to proclaim,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3748,divorce,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3764,throne,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3772G,to cut: cut,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3772H,to cut: make [covenant],Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H3772J,to cut: lack,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3784,to practice sorcery,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3785,sorcery,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3786,sorcerer,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3795,beaten,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3807,to crush,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H3808,not,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3809,not,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3811,be weary,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H3818,Not My People,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3819,No Mercy,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3820A,heart,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
H3821,heart,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
H3823A,to encourage,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H3824,heart,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
H3825,heart,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
H3826,heart,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
H3868,be devious,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H3869,almond,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3887,to mock,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H3891,perversity,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H3894,intestine,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3908,charm,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H3932,to mock,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H3933,derision,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H3955,juicy bit,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3960,to slander,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H3964,what,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3966,much,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H3970,desire,Hebrew,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
H3981,power,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H3988A,to reject,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H4007,expectation,Hebrew,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
H4009,confidence,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H4010,cheer,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H4024A,tower,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4026G,[Hananel] Tower,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4026H,Tower [of the Hundred],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4026I,Tower [Of the Ovens],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4026M,tower,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4029,tower of Eder,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4032,terror,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4034,fear,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4035,fear,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4041,horde,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4042,to deliver,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4043,shield,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4044,covering,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4062,insolence,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4064,disease,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H4066,strife,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H4069,why?,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4093,knowledge,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H4097,story,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4101,what?,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4110,praise,Hebrew,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
H4114,overthrow,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4115,stocks,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4134,be poor,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H4148G,discipline,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H4156,counsel,Hebrew,M17,Counsel,old-system-migration,2026-08-11T15:45:16Z
H4157,distress,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4164,constraint,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4164,constraint,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H4165,casting,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4166,casting,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4172A,fear,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4172B,fear,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4177,razor,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4190,salvation,Hebrew,M38,Salvation,old-system-migration,2026-08-11T15:45:16Z
H4191,to die,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4192,[Muth-]labben,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4194,death,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4206A,belt,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4206B,belt,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4208,constellation,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4209,plot,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H4210,melody,Hebrew,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
H4218,sowing,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4225,joining,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4226,clamp,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4241,recovery,Hebrew,M25,Life,old-system-migration,2026-08-11T15:45:16Z
H4245A,sickness,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4245B,sickness,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4247,hole,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4251,suffering,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H4253,lock,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4254,robe,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4256,division,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4261,desire,Hebrew,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
H4263,compassion,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H4268,refuge,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H4281,plowshare,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4284,plot,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H4288,terror,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4297,perversion,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H4303,delicacy,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4310,who?,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4339,uprightness,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H4341,pain,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4372,covering,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4374,covering,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4386,fragment,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4399,work,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4436G,Queen [of Sheba],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4436H,queen,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4463,death,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4468,kingdom,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H4470,bitterness,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4472,bitterness,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4473,expanded,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4474,dominion,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H4475,dominion,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H4478A,manna,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4479,who?,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4480A,from,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4481,from,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4486,knowledge,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H4494,resting,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H4496H,resting,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H4502,prince,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4516,delicacy,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4518,bowl,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4525,locksmith,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4526,perimeter,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4549,to melt,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4553,mourning,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4566,work,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4574,delicacy,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4577,belly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4578,belly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4581,security,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H4589,nakedness,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4592,little,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4603,be unfaithful,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H4604,unfaithfulness,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H4616,because,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4617,answer,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H4618,furrow,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4620,torment,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4622,restraint,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4623,restraint,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4626,nakedness,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4629H,gap,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4633,plan,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4634,rank,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4635,row,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4636,naked,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4637,terror,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4642,oppression,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4652,wonder,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H4662H,appointment,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4672,to find,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4683,strife,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H4689,distress,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4691,distress,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4692,siege,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4695,strife,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H4712,terror,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4712,terror,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H4714I,[Sea of] Egypt,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4714J,[Brook of] Egypt,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4720,sanctuary,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4723B,hope,Hebrew,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
H4725,place,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4744,assembly,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H4748,hairstyle,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4751,bitter,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4751,bitter,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4766,abundance,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H4768,greatness,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H4771,rest,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H4772,feet,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4774,repose,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H4775,to rebel,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H4776,rebellion,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H4777,rebellion,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H4780,rebellious,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H4784,to rebel,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H4786,bitterness,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4787,bitterness,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4791,height,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H4798,mourning,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4804,to pluck,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4805H,rebellion,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H4808,provocation,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H4820,deceit,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H4828,companion,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4835,oppression,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H4843,to provoke,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H4843,to provoke,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4844,bitterness,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H4849,wickedness,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H4862,petition,Hebrew,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
H4865,filigree,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4866,birth,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4867,wave,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H4885,rejoicing,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H4886,to anoint,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4887,oil,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4888A,anointing,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4888B,consecrated portion,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4889,destruction,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H4892,destruction,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H4893A,mutilation,Hebrew,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
H4893B,corruption,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H4895,hatred,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H4896,rule,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H4897,silk,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4899,anointed,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4905,Maskil,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4906,figure,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4910,to rule,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H4911A,to liken,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4911B,to use a proverb,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4915B,dominion,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H4924A,fat,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4924B,fatness,Hebrew,M46,Abundance,old-system-migration,2026-08-11T15:45:16Z
H4924C,fat piece,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4926,hearing,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H4928,guard,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4937A,support,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H4937B,support,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H4941G,justice: judgement,Hebrew,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
H4941G,justice: judgement,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H4941H,justice,Hebrew,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
H4941H,justice,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H4941I,justice: rule,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H4941I,justice: rule,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4941J,justice: custom,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H4941J,justice: custom,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4941K,[Hall of] Judgment,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H4944,rushing,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4951,dominion,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H4970,how,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H4974,soundness,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H4994,please,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H5000,lovely,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H5003,to commit adultery,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H5006,to spurn,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H5007A,contempt,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H5007B,contempt,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H5008,to groan,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
